seed,candidate_alpha,dispersion,aggregate
1,0.04847023823445248,0.0,0.1736148238979907
1,0.049999999999999996,0.0,0.1736148238979907
2,0.0,0.0,0.17226945964901447
2,0.0001,0.25115551479433057,0.17226945964901447
2,0.00010315608468468423,0.25115551479433057,0.17226945964901447
2,0.00010641177807473732,0.25115551479433057,0.17226945964901447
2,0.00010977022390525428,0.25115551479433057,0.17226945964901447
2,0.00011323466513027149,0.25115551479433057,0.17226945964901447
2,0.00011680844705420146,0.25115551479433057,0.17226945964901447
2,0.0001204950205620966,0.25115551479433057,0.17226945964901447
2,0.0001242979454518639,0.25115551479433057,0.17226945964901447
2,0.00012822089387164734,0.25115551479433057,0.17226945964901447
2,0.0001322676538656955,0.25115551479433057,0.17226945964901447
2,0.00013644213303214185,0.25115551479433057,0.17226945964901447
2,0.00014074836229622576,0.25115551479433057,0.17226945964901447
2,0.00014519049980260066,0.2511589093685423,0.17226945964901447
2,0.00014977283493048703,0.2511589093685423,0.17226945964901447
2,0.00015449979243554535,0.314632936637302,0.17226945964901447
2,0.00015937593672247252,0.314632936637302,0.17226945964901447
2,0.0001644059762524425,0.314632936637302,0.17226945964901447
2,0.00016959476808965125,0.314632936637302,0.17226945964901447
2,0.00017494732259135448,0.314632936637302,0.17226945964901447
2,0.00018046880824592514,0.314632936637302,0.17226945964901447
2,0.00018616455666360695,0.314632936637302,0.17226945964901447
2,0.00019204006772477732,0.314632936637302,0.17226945964901447
2,0.00019810101489069605,0.314632936637302,0.17226945964901447
2,0.00020435325068186532,0.314632936637302,0.17226945964901447
2,0.00021080281232928983,0.314632936637302,0.17226945964901447
2,0.00021745592760409819,0.314632936637302,0.17226945964901447
2,0.00022431902083114915,0.314632936637302,0.17226945964901447
2,0.00023139871909243442,0.314632936637302,0.17226945964901447
2,0.00023870185862626624,0.314632936637302,0.17226945964901447
2,0.0002462354914284262,0.39866861974751044,0.17226945964901447
2,0.0002540068920616557,0.40478331381389004,0.17226945964901447
2,0.000262023564680056,0.40478331381389004,0.17226945964901447
2,0.00027029325027518665,0.40478331381389004,0.17226945964901447
2,0.000278823934150857,0.40478331381389004,0.17226945964901447
2,0.00028762385363382593,0.40187183328562337,0.17226945964901447
2,0.0002967015060278617,0.40187183328562337,0.17226945964901447
2,0.0003060656568188345,0.4272191530627724,0.17226945964901447
2,0.0003157253481387716,0.4272191530627724,0.17226945964901447
2,0.00032568990749704533,0.4120762123068902,0.17226945964901447
2,0.00033596895678712145,0.4120762123068902,0.17226945964901447
2,0.0003465724215775732,0.4120762123068902,0.17226945964901447
2,0.00035751054069632225,0.41255673021496586,0.17226945964901447
